Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,22-01-2021,,,,,,,,
Gegevens beschikbaar:,28-06-1960,tot:,14-09-2018,,,,,,,,
Datum: ,22-01-2021,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B46D0802,001,23-01-2015,222,125,1842,,,,,,
B46D0802,001,24-01-2015,218,121,1846,,,,,,
B46D0802,001,25-01-2015,223,126,1841,,,,,,
B46D0802,001,26-01-2015,212,115,1852,,,,,,
B46D0802,001,27-01-2015,211,114,1853,,,,,,
B46D0802,001,28-01-2015,201,104,1863,,,,,,
B46D0802,001,29-01-2015,198,101,1866,,,,,,
B46D0802,001,30-01-2015,203,106,1861,,,,,,
B46D0802,001,31-01-2015,205,108,1859,,,,,,
B46D0802,001,01-02-2015,208,111,1856,,,,,,
B46D0802,001,02-02-2015,211,114,1853,,,,,,
B46D0802,001,03-02-2015,208,111,1856,,,,,,
B46D0802,001,04-02-2015,213,116,1851,,,,,,
B46D0802,001,05-02-2015,216,119,1848,,,,,,
B46D0802,001,06-02-2015,218,121,1846,,,,,,
B46D0802,001,07-02-2015,220,123,1844,,,,,,
B46D0802,001,08-02-2015,221,124,1843,,,,,,
B46D0802,001,09-02-2015,220,123,1844,,,,,,
B46D0802,001,10-02-2015,222,125,1842,,,,,,
B46D0802,001,11-02-2015,219,122,1845,,,,,,
B46D0802,001,12-02-2015,220,123,1844,,,,,,
B46D0802,001,13-02-2015,218,121,1846,,,,,,
B46D0802,001,14-02-2015,219,122,1845,,,,,,
B46D0802,001,15-02-2015,225,128,1839,,,,,,
B46D0802,001,16-02-2015,228,131,1836,,,,,,
B46D0802,001,17-02-2015,235,138,1829,,,,,,
B46D0802,001,18-02-2015,235,138,1829,,,,,,
B46D0802,001,19-02-2015,228,131,1836,,,,,,
B46D0802,001,20-02-2015,223,126,1841,,,,,,
B46D0802,001,21-02-2015,218,121,1846,,,,,,
B46D0802,001,22-02-2015,222,125,1842,,,,,,
B46D0802,001,23-02-2015,211,114,1853,,,,,,
B46D0802,001,24-02-2015,217,120,1847,,,,,,
B46D0802,001,25-02-2015,221,124,1843,,,,,,
B46D0802,001,26-02-2015,217,120,1847,,,,,,
B46D0802,001,27-02-2015,213,116,1851,,,,,,
B46D0802,001,28-02-2015,208,111,1856,,,,,,
B46D0802,001,01-03-2015,205,108,1859,,,,,,
B46D0802,001,02-03-2015,210,113,1854,,,,,,
B46D0802,001,03-03-2015,214,117,1850,,,,,,
B46D0802,001,04-03-2015,217,120,1847,,,,,,
B46D0802,001,05-03-2015,222,125,1842,,,,,,
B46D0802,001,06-03-2015,220,123,1844,,,,,,
B46D0802,001,07-03-2015,218,121,1846,,,,,,
B46D0802,001,08-03-2015,218,121,1846,,,,,,
B46D0802,001,09-03-2015,224,127,1840,,,,,,
B46D0802,001,10-03-2015,225,128,1839,,,,,,
B46D0802,001,11-03-2015,228,131,1836,,,,,,
B46D0802,001,12-03-2015,228,131,1836,,,,,,
B46D0802,001,13-03-2015,227,130,1837,,,,,,
B46D0802,001,14-03-2015,231,134,1833,,,,,,
B46D0802,001,15-03-2015,232,135,1832,,,,,,
B46D0802,001,16-03-2015,232,135,1832,,,,,,
B46D0802,001,17-03-2015,234,137,1830,,,,,,
B46D0802,001,18-03-2015,238,141,1826,,,,,,
B46D0802,001,19-03-2015,239,142,1825,,,,,,
B46D0802,001,20-03-2015,239,142,1825,,,,,,
B46D0802,001,21-03-2015,235,138,1829,,,,,,
B46D0802,001,22-03-2015,241,144,1823,,,,,,
B46D0802,001,23-03-2015,236,139,1828,,,,,,
B46D0802,001,24-03-2015,235,138,1829,,,,,,
B46D0802,001,25-03-2015,238,141,1826,,,,,,
B46D0802,001,26-03-2015,235,138,1829,,,,,,
B46D0802,001,27-03-2015,242,145,1822,,,,,,
B46D0802,001,28-03-2015,237,140,1827,,,,,,
B46D0802,001,29-03-2015,229,132,1835,,,,,,
B46D0802,001,30-03-2015,228,131,1836,,,,,,
B46D0802,001,31-03-2015,216,119,1848,,,,,,
B46D0802,001,01-04-2015,213,116,1851,,,,,,
B46D0802,001,02-04-2015,206,109,1858,,,,,,
B46D0802,001,03-04-2015,203,106,1861,,,,,,
B46D0802,001,04-04-2015,205,108,1859,,,,,,
B46D0802,001,05-04-2015,209,112,1855,,,,,,
B46D0802,001,06-04-2015,212,115,1852,,,,,,
B46D0802,001,07-04-2015,215,118,1849,,,,,,
B46D0802,001,08-04-2015,216,119,1848,,,,,,
B46D0802,001,09-04-2015,214,117,1850,,,,,,
B46D0802,001,10-04-2015,215,118,1849,,,,,,
B46D0802,001,28-07-2015,335,238,1729,,,,,,
B46D0802,001,29-07-2015,336,239,1728,,,,,,
B46D0802,001,30-07-2015,339,242,1725,,,,,,
B46D0802,001,31-07-2015,338,241,1726,,,,,,
B46D0802,001,01-08-2015,338,241,1726,,,,,,
B46D0802,001,02-08-2015,339,242,1725,,,,,,
B46D0802,001,03-08-2015,339,242,1725,,,,,,
B46D0802,001,04-08-2015,341,244,1723,,,,,,
B46D0802,001,05-08-2015,341,244,1723,,,,,,
B46D0802,001,06-08-2015,342,245,1722,,,,,,
B46D0802,001,07-08-2015,346,249,1718,,,,,,
B46D0802,001,08-08-2015,349,252,1715,,,,,,
B46D0802,001,09-08-2015,346,249,1718,,,,,,
B46D0802,001,10-08-2015,346,249,1718,,,,,,
B46D0802,001,11-08-2015,348,251,1716,,,,,,
B46D0802,001,12-08-2015,348,251,1716,,,,,,
B46D0802,001,13-08-2015,345,248,1719,,,,,,
B46D0802,001,14-08-2015,347,250,1717,,,,,,
B46D0802,001,15-08-2015,347,250,1717,,,,,,
B46D0802,001,16-08-2015,348,251,1716,,,,,,
B46D0802,001,17-08-2015,344,247,1720,,,,,,
B46D0802,001,18-08-2015,341,244,1723,,,,,,
B46D0802,001,19-08-2015,338,241,1726,,,,,,
B46D0802,001,20-08-2015,336,239,1728,,,,,,
B46D0802,001,21-08-2015,334,237,1730,,,,,,
B46D0802,001,22-08-2015,332,235,1732,,,,,,
B46D0802,001,23-08-2015,329,232,1735,,,,,,
B46D0802,001,24-08-2015,329,232,1735,,,,,,
B46D0802,001,25-08-2015,333,236,1731,,,,,,
B46D0802,001,26-08-2015,330,233,1734,,,,,,
B46D0802,001,27-08-2015,331,234,1733,,,,,,
B46D0802,001,28-08-2015,333,236,1731,,,,,,
B46D0802,001,29-08-2015,332,235,1732,,,,,,
B46D0802,001,30-08-2015,329,232,1735,,,,,,
B46D0802,001,31-08-2015,324,227,1740,,,,,,
B46D0802,001,01-09-2015,323,226,1741,,,,,,
B46D0802,001,02-09-2015,320,223,1744,,,,,,
B46D0802,001,03-09-2015,318,221,1746,,,,,,
B46D0802,001,04-09-2015,317,220,1747,,,,,,
B46D0802,001,05-09-2015,317,220,1747,,,,,,
B46D0802,001,06-09-2015,318,221,1746,,,,,,
B46D0802,001,07-09-2015,317,220,1747,,,,,,
B46D0802,001,08-09-2015,316,219,1748,,,,,,
B46D0802,001,09-09-2015,316,219,1748,,,,,,
B46D0802,001,10-09-2015,315,218,1749,,,,,,
B46D0802,001,11-09-2015,314,217,1750,,,,,,
B46D0802,001,12-09-2015,313,216,1751,,,,,,
B46D0802,001,13-09-2015,313,216,1751,,,,,,
B46D0802,001,14-09-2015,312,215,1752,,,,,,
B46D0802,001,15-09-2015,312,215,1752,,,,,,
B46D0802,001,16-09-2015,309,212,1755,,,,,,
B46D0802,001,17-09-2015,313,216,1751,,,,,,
B46D0802,001,18-09-2015,314,217,1750,,,,,,
B46D0802,001,19-09-2015,314,217,1750,,,,,,
B46D0802,001,20-09-2015,311,214,1753,,,,,,
B46D0802,001,21-09-2015,308,211,1756,,,,,,
B46D0802,001,22-09-2015,305,208,1759,,,,,,
B46D0802,001,23-09-2015,308,211,1756,,,,,,
B46D0802,001,24-09-2015,305,208,1759,,,,,,
B46D0802,001,25-09-2015,305,208,1759,,,,,,
B46D0802,001,26-09-2015,304,207,1760,,,,,,
B46D0802,001,27-09-2015,304,207,1760,,,,,,
B46D0802,001,28-09-2015,303,206,1761,,,,,,
B46D0802,001,29-09-2015,302,205,1762,,,,,,
B46D0802,001,30-09-2015,301,204,1763,,,,,,
B46D0802,001,01-10-2015,301,204,1763,,,,,,
B46D0802,001,02-10-2015,300,203,1764,,,,,,
B46D0802,001,03-10-2015,298,201,1766,,,,,,
B46D0802,001,04-10-2015,300,203,1764,,,,,,
B46D0802,001,05-10-2015,298,201,1766,,,,,,
B46D0802,001,06-10-2015,298,201,1766,,,,,,
B46D0802,001,07-10-2015,301,204,1763,,,,,,
B46D0802,001,08-10-2015,304,207,1760,,,,,,
B46D0802,001,09-10-2015,302,205,1762,,,,,,
B46D0802,001,10-10-2015,301,204,1763,,,,,,
B46D0802,001,11-10-2015,300,203,1764,,,,,,
B46D0802,001,12-10-2015,301,204,1763,,,,,,
B46D0802,001,13-10-2015,302,205,1762,,,,,,
B46D0802,001,14-10-2015,302,205,1762,,,,,,
B46D0802,001,15-10-2015,302,205,1762,,,,,,
B46D0802,001,16-10-2015,302,205,1762,,,,,,
B46D0802,001,17-10-2015,300,203,1764,,,,,,
B46D0802,001,18-10-2015,298,201,1766,,,,,,
B46D0802,001,19-10-2015,298,201,1766,,,,,,
B46D0802,001,20-10-2015,296,199,1768,,,,,,
B46D0802,001,21-10-2015,294,197,1770,,,,,,
B46D0802,001,22-10-2015,294,197,1770,,,,,,
B46D0802,001,23-10-2015,296,199,1768,,,,,,
B46D0802,001,24-10-2015,293,196,1771,,,,,,
B46D0802,001,25-10-2015,297,200,1767,,,,,,
B46D0802,001,26-10-2015,292,195,1772,,,,,,
B46D0802,001,27-10-2015,292,195,1772,,,,,,
B46D0802,001,28-10-2015,291,194,1773,,,,,,
B46D0802,001,29-10-2015,295,198,1769,,,,,,
B46D0802,001,30-10-2015,296,199,1768,,,,,,
B46D0802,001,31-10-2015,295,198,1769,,,,,,
B46D0802,001,01-11-2015,297,200,1767,,,,,,
B46D0802,001,02-11-2015,294,197,1770,,,,,,
B46D0802,001,03-11-2015,293,196,1771,,,,,,
B46D0802,001,04-11-2015,293,196,1771,,,,,,
B46D0802,001,05-11-2015,295,198,1769,,,,,,
B46D0802,001,06-11-2015,295,198,1769,,,,,,
B46D0802,001,07-11-2015,296,199,1768,,,,,,
B46D0802,001,08-11-2015,297,200,1767,,,,,,
B46D0802,001,09-11-2015,296,199,1768,,,,,,
B46D0802,001,10-11-2015,296,199,1768,,,,,,
B46D0802,001,11-11-2015,296,199,1768,,,,,,
B46D0802,001,12-11-2015,297,200,1767,,,,,,
B46D0802,001,13-11-2015,296,199,1768,,,,,,
B46D0802,001,14-11-2015,297,200,1767,,,,,,
B46D0802,001,15-11-2015,293,196,1771,,,,,,
B46D0802,001,16-11-2015,292,195,1772,,,,,,
B46D0802,001,17-11-2015,290,193,1774,,,,,,
B46D0802,001,18-11-2015,291,194,1773,,,,,,
B46D0802,001,19-11-2015,289,192,1775,,,,,,
B46D0802,001,20-11-2015,283,186,1781,,,,,,
B46D0802,001,21-11-2015,280,183,1784,,,,,,
B46D0802,001,22-11-2015,283,186,1781,,,,,,
B46D0802,001,23-11-2015,285,188,1779,,,,,,
B46D0802,001,24-11-2015,277,180,1787,,,,,,
B46D0802,001,25-11-2015,277,180,1787,,,,,,
B46D0802,001,26-11-2015,281,184,1783,,,,,,
B46D0802,001,27-11-2015,275,178,1789,,,,,,
B46D0802,001,28-11-2015,278,181,1786,,,,,,
B46D0802,001,29-11-2015,274,177,1790,,,,,,
B46D0802,001,30-11-2015,273,176,1791,,,,,,
B46D0802,001,01-12-2015,265,168,1799,,,,,,
B46D0802,001,02-12-2015,256,159,1808,,,,,,
B46D0802,001,03-12-2015,252,155,1812,,,,,,
B46D0802,001,04-12-2015,254,157,1810,,,,,,
B46D0802,001,05-12-2015,247,150,1817,,,,,,
B46D0802,001,06-12-2015,248,151,1816,,,,,,
B46D0802,001,07-12-2015,252,155,1812,,,,,,
B46D0802,001,08-12-2015,249,152,1815,,,,,,
B46D0802,001,09-12-2015,253,156,1811,,,,,,
B46D0802,001,10-12-2015,248,151,1816,,,,,,
B46D0802,001,11-12-2015,246,149,1818,,,,,,
B46D0802,001,12-12-2015,246,149,1818,,,,,,
B46D0802,001,13-12-2015,247,150,1817,,,,,,
B46D0802,001,14-12-2015,244,147,1820,,,,,,
B46D0802,001,15-12-2015,246,149,1818,,,,,,
B46D0802,001,16-12-2015,244,147,1820,,,,,,
B46D0802,001,17-12-2015,242,145,1822,,,,,,
B46D0802,001,18-12-2015,243,146,1821,,,,,,
B46D0802,001,19-12-2015,242,145,1822,,,,,,
B46D0802,001,20-12-2015,241,144,1823,,,,,,
B46D0802,001,21-12-2015,243,146,1821,,,,,,
B46D0802,001,22-12-2015,244,147,1820,,,,,,
B46D0802,001,23-12-2015,247,150,1817,,,,,,
B46D0802,001,24-12-2015,242,145,1822,,,,,,
B46D0802,001,25-12-2015,247,150,1817,,,,,,
B46D0802,001,26-12-2015,245,148,1819,,,,,,
B46D0802,001,27-12-2015,246,149,1818,,,,,,
B46D0802,001,28-12-2015,246,149,1818,,,,,,
B46D0802,001,29-12-2015,248,151,1816,,,,,,
B46D0802,001,30-12-2015,247,150,1817,,,,,,
B46D0802,001,31-12-2015,248,151,1816,,,,,,
B46D0802,001,01-01-2016,251,154,1813,,,,,,
B46D0802,001,02-01-2016,244,147,1820,,,,,,
B46D0802,001,03-01-2016,243,146,1821,,,,,,
B46D0802,001,04-01-2016,236,139,1828,,,,,,
B46D0802,001,05-01-2016,235,138,1829,,,,,,
B46D0802,001,06-01-2016,237,140,1827,,,,,,
B46D0802,001,07-01-2016,231,134,1833,,,,,,
B46D0802,001,08-01-2016,235,138,1829,,,,,,
B46D0802,001,09-01-2016,229,132,1835,,,,,,
B46D0802,001,10-01-2016,228,131,1836,,,,,,
B46D0802,001,11-01-2016,227,130,1837,,,,,,
B46D0802,001,12-01-2016,233,136,1831,,,,,,
B46D0802,001,13-01-2016,237,140,1827,,,,,,
B46D0802,001,14-01-2016,224,127,1840,,,,,,
B46D0802,001,15-01-2016,228,131,1836,,,,,,
B46D0802,001,16-01-2016,229,132,1835,,,,,,
B46D0802,001,17-01-2016,230,133,1834,,,,,,
B46D0802,001,18-01-2016,224,127,1840,,,,,,
B46D0802,001,19-01-2016,226,129,1838,,,,,,
B46D0802,001,20-01-2016,230,133,1834,,,,,,
B46D0802,001,21-01-2016,234,137,1830,,,,,,
B46D0802,001,22-01-2016,232,135,1832,,,,,,
B46D0802,001,23-01-2016,234,137,1830,,,,,,
B46D0802,001,24-01-2016,228,131,1836,,,,,,
B46D0802,001,25-01-2016,224,127,1840,,,,,,
B46D0802,001,26-01-2016,223,126,1841,,,,,,
B46D0802,001,27-01-2016,222,125,1842,,,,,,
B46D0802,001,28-01-2016,226,129,1838,,,,,,
B46D0802,001,29-01-2016,218,121,1846,,,,,,
B46D0802,001,30-01-2016,213,116,1851,,,,,,
B46D0802,001,31-01-2016,208,111,1856,,,,,,
B46D0802,001,01-02-2016,206,109,1858,,,,,,
B46D0802,001,02-02-2016,202,105,1862,,,,,,
B46D0802,001,03-02-2016,203,106,1861,,,,,,
B46D0802,001,04-02-2016,200,103,1864,,,,,,
B46D0802,001,05-02-2016,202,105,1862,,,,,,
B46D0802,001,06-02-2016,197,100,1867,,,,,,
B46D0802,001,07-02-2016,199,102,1865,,,,,,
B46D0802,001,08-02-2016,195,98,1869,,,,,,
B46D0802,001,09-02-2016,192,95,1872,,,,,,
B46D0802,001,10-02-2016,190,93,1874,,,,,,
B46D0802,001,11-02-2016,188,91,1876,,,,,,
B46D0802,001,12-02-2016,186,89,1878,,,,,,
B46D0802,001,13-02-2016,184,87,1880,,,,,,
B46D0802,001,14-02-2016,188,91,1876,,,,,,
B46D0802,001,15-02-2016,190,93,1874,,,,,,
B46D0802,001,16-02-2016,189,92,1875,,,,,,
B46D0802,001,17-02-2016,182,85,1882,,,,,,
B46D0802,001,18-02-2016,185,88,1879,,,,,,
B46D0802,001,19-02-2016,189,92,1875,,,,,,
B46D0802,001,20-02-2016,186,89,1878,,,,,,
B46D0802,001,21-02-2016,184,87,1880,,,,,,
B46D0802,001,22-02-2016,182,85,1882,,,,,,
B46D0802,001,23-02-2016,179,82,1885,,,,,,
B46D0802,001,24-02-2016,178,81,1886,,,,,,
B46D0802,001,25-02-2016,179,82,1885,,,,,,
B46D0802,001,26-02-2016,179,82,1885,,,,,,
B46D0802,001,27-02-2016,181,84,1883,,,,,,
B46D0802,001,28-02-2016,187,90,1877,,,,,,
B46D0802,001,29-02-2016,189,92,1875,,,,,,
B46D0802,001,01-03-2016,186,89,1878,,,,,,
B46D0802,001,02-03-2016,179,82,1885,,,,,,
B46D0802,001,03-03-2016,179,82,1885,,,,,,
B46D0802,001,04-03-2016,174,77,1890,,,,,,
B46D0802,001,05-03-2016,175,78,1889,,,,,,
B46D0802,001,06-03-2016,176,79,1888,,,,,,
B46D0802,001,07-03-2016,179,82,1885,,,,,,
B46D0802,001,08-03-2016,183,86,1881,,,,,,
B46D0802,001,09-03-2016,178,81,1886,,,,,,
B46D0802,001,10-03-2016,188,91,1876,,,,,,
B46D0802,001,11-03-2016,192,95,1872,,,,,,
B46D0802,001,12-03-2016,193,96,1871,,,,,,
B46D0802,001,13-03-2016,196,99,1868,,,,,,
B46D0802,001,14-03-2016,197,100,1867,,,,,,
B46D0802,001,15-03-2016,198,101,1866,,,,,,
B46D0802,001,16-03-2016,201,104,1863,,,,,,
B46D0802,001,17-03-2016,203,106,1861,,,,,,
B46D0802,001,18-03-2016,204,107,1860,,,,,,
B46D0802,001,19-03-2016,206,109,1858,,,,,,
B46D0802,001,20-03-2016,207,110,1857,,,,,,
B46D0802,001,21-03-2016,209,112,1855,,,,,,
B46D0802,001,22-03-2016,209,112,1855,,,,,,
B46D0802,001,23-03-2016,211,114,1853,,,,,,
B46D0802,001,24-03-2016,213,116,1851,,,,,,
B46D0802,001,25-03-2016,212,115,1852,,,,,,
B46D0802,001,26-03-2016,211,114,1853,,,,,,
B46D0802,001,27-03-2016,211,114,1853,,,,,,
B46D0802,001,28-03-2016,204,107,1860,,,,,,
B46D0802,001,29-03-2016,212,115,1852,,,,,,
B46D0802,001,30-03-2016,214,117,1850,,,,,,
B46D0802,001,31-03-2016,217,120,1847,,,,,,
B46D0802,001,01-04-2016,221,124,1843,,,,,,
B46D0802,001,02-04-2016,219,122,1845,,,,,,
B46D0802,001,03-04-2016,218,121,1846,,,,,,
B46D0802,001,04-04-2016,221,124,1843,,,,,,
B46D0802,001,05-04-2016,221,124,1843,,,,,,
B46D0802,001,06-04-2016,221,124,1843,,,,,,
B46D0802,001,07-04-2016,224,127,1840,,,,,,
B46D0802,001,08-04-2016,225,128,1839,,,,,,
B46D0802,001,09-04-2016,224,127,1840,,,,,,
B46D0802,001,10-04-2016,229,132,1835,,,,,,
B46D0802,001,11-04-2016,227,130,1837,,,,,,
B46D0802,001,12-04-2016,229,132,1835,,,,,,
B46D0802,001,13-04-2016,228,131,1836,,,,,,
B46D0802,001,14-04-2016,230,133,1834,,,,,,
B46D0802,001,15-04-2016,226,129,1838,,,,,,
B46D0802,001,16-04-2016,227,130,1837,,,,,,
B46D0802,001,17-04-2016,233,136,1831,,,,,,
B46D0802,001,18-04-2016,234,137,1830,,,,,,
B46D0802,001,19-04-2016,236,139,1828,,,,,,
B46D0802,001,20-04-2016,237,140,1827,,,,,,
B46D0802,001,21-04-2016,234,137,1830,,,,,,
B46D0802,001,22-04-2016,235,138,1829,,,,,,
B46D0802,001,23-04-2016,236,139,1828,,,,,,
B46D0802,001,24-04-2016,237,140,1827,,,,,,
B46D0802,001,25-04-2016,234,137,1830,,,,,,
B46D0802,001,26-04-2016,233,136,1831,,,,,,
B46D0802,001,27-04-2016,237,140,1827,,,,,,
B46D0802,001,28-04-2016,238,141,1826,,,,,,
B46D0802,001,29-04-2016,238,141,1826,,,,,,
B46D0802,001,30-04-2016,240,143,1824,,,,,,
B46D0802,001,01-05-2016,243,146,1821,,,,,,
B46D0802,001,02-05-2016,240,143,1824,,,,,,
B46D0802,001,03-05-2016,243,146,1821,,,,,,
B46D0802,001,04-05-2016,244,147,1820,,,,,,
B46D0802,001,05-05-2016,243,146,1821,,,,,,
B46D0802,001,06-05-2016,241,144,1823,,,,,,
B46D0802,001,07-05-2016,243,146,1821,,,,,,
B46D0802,001,08-05-2016,246,149,1818,,,,,,
B46D0802,001,09-05-2016,247,150,1817,,,,,,
B46D0802,001,10-05-2016,248,151,1816,,,,,,
B46D0802,001,11-05-2016,248,151,1816,,,,,,
B46D0802,001,12-05-2016,249,152,1815,,,,,,
B46D0802,001,13-05-2016,253,156,1811,,,,,,
B46D0802,001,14-05-2016,256,159,1808,,,,,,
B46D0802,001,15-05-2016,257,160,1807,,,,,,
B46D0802,001,16-05-2016,258,161,1806,,,,,,
B46D0802,001,17-05-2016,257,160,1807,,,,,,
B46D0802,001,18-05-2016,256,159,1808,,,,,,
B46D0802,001,19-05-2016,262,165,1802,,,,,,
B46D0802,001,20-05-2016,262,165,1802,,,,,,
B46D0802,001,21-05-2016,261,164,1803,,,,,,
B46D0802,001,22-05-2016,262,165,1802,,,,,,
B46D0802,001,23-05-2016,265,168,1799,,,,,,
B46D0802,001,24-05-2016,264,167,1800,,,,,,
B46D0802,001,25-05-2016,264,167,1800,,,,,,
B46D0802,001,26-05-2016,265,168,1799,,,,,,
B46D0802,001,27-05-2016,266,169,1798,,,,,,
B46D0802,001,28-05-2016,266,169,1798,,,,,,
B46D0802,001,29-05-2016,267,170,1797,,,,,,
B46D0802,001,30-05-2016,258,161,1806,,,,,,
B46D0802,001,31-05-2016,233,136,1831,,,,,,
B46D0802,001,01-06-2016,232,135,1832,,,,,,
B46D0802,001,02-06-2016,232,135,1832,,,,,,
B46D0802,001,03-06-2016,219,122,1845,,,,,,
B46D0802,001,04-06-2016,219,122,1845,,,,,,
B46D0802,001,05-06-2016,224,127,1840,,,,,,
B46D0802,001,06-06-2016,229,132,1835,,,,,,
B46D0802,001,07-06-2016,232,135,1832,,,,,,
B46D0802,001,08-06-2016,236,139,1828,,,,,,
B46D0802,001,09-06-2016,238,141,1826,,,,,,
B46D0802,001,10-06-2016,240,143,1824,,,,,,
B46D0802,001,11-06-2016,243,146,1821,,,,,,
B46D0802,001,12-06-2016,244,147,1820,,,,,,
B46D0802,001,13-06-2016,240,143,1824,,,,,,
B46D0802,001,14-06-2016,235,138,1829,,,,,,
B46D0802,001,15-06-2016,237,140,1827,,,,,,
B46D0802,001,16-06-2016,238,141,1826,,,,,,
B46D0802,001,17-06-2016,242,145,1822,,,,,,
B46D0802,001,18-06-2016,238,141,1826,,,,,,
B46D0802,001,19-06-2016,240,143,1824,,,,,,
B46D0802,001,20-06-2016,237,140,1827,,,,,,
B46D0802,001,21-06-2016,231,134,1833,,,,,,
B46D0802,001,22-06-2016,230,133,1834,,,,,,
B46D0802,001,23-06-2016,230,133,1834,,,,,,
B46D0802,001,24-06-2016,202,105,1862,,,,,,
B46D0802,001,25-06-2016,198,101,1866,,,,,,
B46D0802,001,26-06-2016,198,101,1866,,,,,,
B46D0802,001,27-06-2016,194,97,1870,,,,,,
B46D0802,001,28-06-2016,195,98,1869,,,,,,
B46D0802,001,29-06-2016,192,95,1872,,,,,,
B46D0802,001,30-06-2016,195,98,1869,,,,,,
B46D0802,001,01-07-2016,197,100,1867,,,,,,
B46D0802,001,02-07-2016,190,93,1874,,,,,,
B46D0802,001,03-07-2016,192,95,1872,,,,,,
B46D0802,001,04-07-2016,197,100,1867,,,,,,
B46D0802,001,05-07-2016,200,103,1864,,,,,,
B46D0802,001,06-07-2016,207,110,1857,,,,,,
B46D0802,001,07-07-2016,210,113,1854,,,,,,
B46D0802,001,08-07-2016,212,115,1852,,,,,,
B46D0802,001,09-07-2016,218,121,1846,,,,,,
B46D0802,001,10-07-2016,218,121,1846,,,,,,
B46D0802,001,11-07-2016,224,127,1840,,,,,,
B46D0802,001,12-07-2016,228,131,1836,,,,,,
B46D0802,001,13-07-2016,231,134,1833,,,,,,
B46D0802,001,14-07-2016,235,138,1829,,,,,,
B46D0802,001,15-07-2016,238,141,1826,,,,,,
B46D0802,001,16-07-2016,240,143,1824,,,,,,
B46D0802,001,17-07-2016,241,144,1823,,,,,,
B46D0802,001,18-07-2016,242,145,1822,,,,,,
B46D0802,001,19-07-2016,245,148,1819,,,,,,
B46D0802,001,20-07-2016,246,149,1818,,,,,,
B46D0802,001,21-07-2016,250,153,1814,,,,,,
B46D0802,001,22-07-2016,246,149,1818,,,,,,
B46D0802,001,23-07-2016,242,145,1822,,,,,,
B46D0802,001,24-07-2016,244,147,1820,,,,,,
B46D0802,001,25-07-2016,247,150,1817,,,,,,
B46D0802,001,26-07-2016,250,153,1814,,,,,,
B46D0802,001,27-07-2016,251,154,1813,,,,,,
B46D0802,001,28-07-2016,252,155,1812,,,,,,
B46D0802,001,29-07-2016,253,156,1811,,,,,,
B46D0802,001,30-07-2016,256,159,1808,,,,,,
B46D0802,001,31-07-2016,257,160,1807,,,,,,
B46D0802,001,01-08-2016,259,162,1805,,,,,,
B46D0802,001,02-08-2016,257,160,1807,,,,,,
B46D0802,001,03-08-2016,256,159,1808,,,,,,
B46D0802,001,04-08-2016,244,147,1820,,,,,,
B46D0802,001,05-08-2016,248,151,1816,,,,,,
B46D0802,001,06-08-2016,251,154,1813,,,,,,
B46D0802,001,07-08-2016,253,156,1811,,,,,,
B46D0802,001,08-08-2016,255,158,1809,,,,,,
B46D0802,001,09-08-2016,259,162,1805,,,,,,
B46D0802,001,10-08-2016,260,163,1804,,,,,,
B46D0802,001,11-08-2016,260,163,1804,,,,,,
B46D0802,001,12-08-2016,262,165,1802,,,,,,
B46D0802,001,13-08-2016,262,165,1802,,,,,,
B46D0802,001,14-08-2016,264,167,1800,,,,,,
B46D0802,001,15-08-2016,265,168,1799,,,,,,
B46D0802,001,16-08-2016,265,168,1799,,,,,,
B46D0802,001,17-08-2016,266,169,1798,,,,,,
B46D0802,001,18-08-2016,268,171,1796,,,,,,
B46D0802,001,19-08-2016,270,173,1794,,,,,,
B46D0802,001,20-08-2016,272,175,1792,,,,,,
B46D0802,001,21-08-2016,274,177,1790,,,,,,
B46D0802,001,22-08-2016,274,177,1790,,,,,,
B46D0802,001,23-08-2016,273,176,1791,,,,,,
B46D0802,001,24-08-2016,273,176,1791,,,,,,
B46D0802,001,25-08-2016,274,177,1790,,,,,,
B46D0802,001,26-08-2016,278,181,1786,,,,,,
B46D0802,001,27-08-2016,278,181,1786,,,,,,
B46D0802,001,28-08-2016,280,183,1784,,,,,,
B46D0802,001,29-08-2016,282,185,1782,,,,,,
B46D0802,001,30-08-2016,283,186,1781,,,,,,
B46D0802,001,31-08-2016,282,185,1782,,,,,,
B46D0802,001,01-09-2016,285,188,1779,,,,,,
B46D0802,001,02-09-2016,286,189,1778,,,,,,
B46D0802,001,03-09-2016,286,189,1778,,,,,,
B46D0802,001,04-09-2016,285,188,1779,,,,,,
B46D0802,001,05-09-2016,290,193,1774,,,,,,
B46D0802,001,06-09-2016,291,194,1773,,,,,,
B46D0802,001,07-09-2016,290,193,1774,,,,,,
